,tweetids,topics,cleanedtweets
1405,1040537183944290306,hurricaneFlorence2018,"Power flashes lighting up the sky now and just like that our hotel joins the 280,000 North Carolina customers without power. #HurricaneFlorerence"
1406,1040539139941257217,hurricaneFlorence2018,#HurricaneFlorence2018 #CajunNavy #ThankYou for coming to our rescue???????????? #NC
1407,1040549708035440642,hurricaneFlorence2018,"Attention!!! There is an Anti-Trump rally happening right now at the beach in Wilmington, NC. We're gonna take it to Trump! Bring your buddies and your GoreTex. #Resist ? #FridayFeeling #HurricaneFlorence"
1408,1040553074354466816,hurricaneFlorence2018,"Flash flooding from #FlorenceNC likely today. Stay off the roads, do NOT drive through water. Turn around, don?t drown!! Stay safe!"
1409,1040554524497403904,hurricaneFlorence2018,"At 4:00 AM EDT, 2 ESE Harkers Island [Carteret Co, NC] PARK/FOREST SRVC reports HURRICANE. CAPE LOOKOUT NATIONAL SEASHORE VISITORS CENTER. LOTS OF TREE DAMAGE, DEBRIS, AND POWER LINES DOWN ACROSS THE ISLAND. REPORTS OF MAJOR FLOODING ON ALL ACCESS ROA..."
1410,1040559345254244353,hurricaneFlorence2018,"My dad lives about 30-45m down US70 from New Bern, on the intracoastal. (He bugged out, of course.) I've been watching creeping #Florence, thinking we'll have another river-flooding #Floyd on our hands. Not looking good."
1411,1040562801079607296,hurricaneFlorence2018,"This is what the streets not covered in water look like in New Bern, North Carolina. Some trees are down but I mostly saw small limbs down this morning.?"
1412,1040563946334441472,hurricaneFlorence2018,"#HurricaneFlorence is pummeling #Wilmington as it approaches landfall in the Coastal NC towns we?ve called home this week ... is live in Raleigh with the latest all morning on #1010WINS, keep it locked."
1413,1040571015137509376,hurricaneFlorence2018,Was hoping to be able to launch our weather balloon in the eye of hurricane Florence but conditions at my house which happens to be the launch site are just too rough. There will always be another day.
1414,1040572366349328389,hurricaneFlorence2018,"Stay brave, stay strong #HurricaneFlorence"
1415,1040574268663324672,hurricaneFlorence2018,"New plan for HURRB - going to wait for winds to calm and attempt launch in outer circulation and see what happens. Go big or go home! Actually, I am home but what ever...."
1416,1040577784568061953,hurricaneFlorence2018,Saying goodbye to the sun and welcoming hurricane florence
1417,1040583683281969152,hurricaneFlorence2018,Areas hit by hard by Hurricane Matthew in 2016 are also starting to lose power this AM
1418,1040584793145180161,hurricaneFlorence2018,"Still no rain over by Rex Hospital, but the clouds are moving quick! 16X #timelapse at 830AM #Raleigh #ralwx #rduwx #ncwx #HurricaneFlorence #ralpol"
1419,1040585420004909061,hurricaneFlorence2018,"Our neighborhood crows are less than impressed - actually all of the birds are pretty loud this morning. Gusty winds, varying from light to moderate. Just light rain. #Florence #ncwx #HurricaneFlorence #ABC11 #angier #harnett"
1420,1040588466034286592,hurricaneFlorence2018,"Morning baking with Mini-Me. Day 4, of Hurricane Florence week. No wind, no rain (yet-we know it?s coming) we are currently enjoying the ability to make pancakes on a hot stove-b/c we do?"
1421,1040589400785256448,hurricaneFlorence2018,Where else would we be in the middle of a hurricane? Waffle House
1422,1040590664814264320,hurricaneFlorence2018,105 mph wind ? gust recorded here at the base of operations in #hurricaneflorence #WilmingtonNC
1423,1040591771493904384,hurricaneFlorence2018,"Sprint, Verizon waive overage fees for customers affected by Hurricane Florence"
1424,1040592505815924737,hurricaneFlorence2018,"At least we have hot food. Thank god for a gas stove. #hurricaneflorence #wilmingtonnc #wilmington Wilmington, North Carolina"
1425,1040593692178952192,hurricaneFlorence2018,"The gusts have started in Sandy Run, Calhoun County and we haven?t even got the storm yet. Be safe everyone!! This hurricane needs to be taken serious. #HurricaneFlorence2018 #HurricanFlorence #sandyrun #SouthCarolina"
1426,1040596208404713477,hurricaneFlorence2018,Hurricane Who!?????? kingkanantherottie #Rottweiler #Rottweilers #ADRK #RottweilerFans #Dog #WorkingDog #DogOfTheDay #Rottweilervideos #KingKanan #KananTheRottweiler #Lean?
1427,1040597396051423232,hurricaneFlorence2018,"Some important Hurricane information for those in Wake County. Need assistance? Text ""Florence"" to 898211 for assistance. You can also call 2-1-1 to speak to a specialist. #FlorenceNC #HurricaneFlorence"
1428,1040599752956624896,hurricaneFlorence2018,Thoughts and prayers with the Beautiful people and places in the Carolinas??.
1429,1040600304641880065,hurricaneFlorence2018,When you can?t watch The for #hurricaneflorence coverage because it?s just a constant band of tornado warnings and beeping.. ?????
1430,1040601363510640640,hurricaneFlorence2018,Hey & look who I interviewed today ?> ahead of #HurricaneFlorence! Keeping eyes on our waterways. #WCNCFlorence
1431,1040608152746713089,hurricaneFlorence2018,#HurricaneFlorence floods areas of Swan Quarter N.C
1432,1040609171006218241,hurricaneFlorence2018,Wild clouds over #Columbia this morning as #HurricaneFlorence moves towards us.
1433,1040612254125838336,hurricaneFlorence2018,Eagles fans traveling to Tampa - NC is a mess right now. The hurricane has caused significant damage to the state from the I-95 corridor east and south. The storm is going to shift into SC & west (into Charlotte) Please use caution. Both NC & SC will be adversely affected.
1434,1040613415474147328,hurricaneFlorence2018,Outer bands rolling in. Tropical storm strength gusts increasing throughout the day as well as rain. Going to be a long day. Longer if/when we loose power. Pray for those down East. Devastated by storm surge and flooding.
1435,1040618001848889346,hurricaneFlorence2018,The calm before the storm. Tune in to 97.9 The Hill WCHL for updates during #HurricaneFlorence. . . . . . #HurricaneFlorence #ChapelHill #Carrboro #Hillsborough #OrangeCounty #UNC #rain?
1436,1040618721700720640,hurricaneFlorence2018,Quick break in our Hurricane #Florence coverage to bring you this project update. The athletic courts ?s Morreene Road Park in #Durham will soon be renovated. Find out why the project is needed on #BullCityToday.
1437,1040623705171353602,hurricaneFlorence2018,"Starting to get breezy #florence #staycation #namaste Charleston, South Carolina"
1438,1040624333696233472,hurricaneFlorence2018,"People who own vacation homes in New Jersey, ruined by Super Storm Sandy and not people who lose their homes in New Orleans to Hurricane Katrina."
1439,1040625738775506945,hurricaneFlorence2018,Wind really starting to pickup now. Strong gusts and small branches falling #FlorenceHurricane2018
1440,1040626848445685760,hurricaneFlorence2018,#HurricaneFlorence ? Columbia is now under a tropical storm warning.
1441,1040631344332713985,hurricaneFlorence2018,The DUNES survived!!! This part of the beach gets wiped out during a standard thunderstorm...glad this hurricane didn't hit us as hard as had been expected. #blackpelican #kittyhawk #obx?
1442,1040636209872216067,hurricaneFlorence2018,"Storm surge flooding in Morehead City, NC. Happening right now. #HurricaneFlorence"
1443,1040638040715083776,hurricaneFlorence2018,Florrential Flo from Florence #hurricaneflorence #northcarolina #timelapse . . . . . . . . . . . #wildernessculture #letsgosomewhere #happywanderersclub #getoutstayout #lifeofadventure?
1444,1040641543038808064,hurricaneFlorence2018,#Repost ??? Prayers up for everyone affected by #HurricaneFlorence storm passing through #NorthCarolina ?????? | ?: North Carolina
1445,1040643198547374080,hurricaneFlorence2018,The barometric headaches and sinus pressure that come with this hurricane are killer ?
1446,1040645234567335941,hurricaneFlorence2018,Can someone please tell these stations that it?s totally unnecessary to put news ppl in the middle of hurricanes/tornadoes for people to get the message. Shouldn?t there be some type of insurance disqualifier for the station? Or do the ppl have to waive liability? ITS SO STUPID!
1447,1040651628108546048,hurricaneFlorence2018,"Trees are down on every road in and around Southport, NC and Boiling Springs Lakes, NC #HurricaneFlorenceNC #ncwx #southportnc"
1448,1040653835742662657,hurricaneFlorence2018,trump woke up to Hurricane Florence in the south and HURRICANE PAUL in the north!
1449,1040654514406260739,hurricaneFlorence2018,Deep thoughts during the hurricane ?
1450,1040659493439320065,hurricaneFlorence2018,Much appreciation to all the rescue crews at work in Coastal North Carolina. Y?all are doing God?s work fr.
1451,1040660639432237056,hurricaneFlorence2018,Sending lots of love and strength to our friends & family located along the NC/SC coast. Our office is located about 3 1/2 hours inland and we?re expected to receive a significant amount of rain and wind. Sending lots of good vibes to everyone affected by #HurricaneFlorence.
1452,1040663596886306816,hurricaneFlorence2018,"One year ago today we were basking in the sun with my sand eating toddler (?), this year we evacuated early and our beloved beach is almost entirely underwater. ? #hurricaneflorence"
1453,1040667132164485120,hurricaneFlorence2018,Heavens just opened in Cary. Pouring. #HurricaneFlorence
1454,1040668509372600323,hurricaneFlorence2018,2 PM UPDATE: Hurricane Florence is weakening but it's currently at a standstill over southeastern North Carolina. (?: Chip Somodevilla) LATEST >>
1455,1040670681141309440,hurricaneFlorence2018,Current Hurricane Condition: Florence generates record number of memes
1456,1040674024894820352,hurricaneFlorence2018,"It?s getting windy here in Charlotte! Making some blueberry buckwheat muffins today waiting for Florence... stay safe my fellow Carolinians! Charlotte, North Carolina"
1457,1040676156155027456,hurricaneFlorence2018,"#HurricaneFlorence2018 a slow moving drama. Where heaviest rain falls? River #flooding -not about the 'eye"" now. Cajun Navy Water Rescues #NewBern Life of #Florence"
1458,1040681439065456640,hurricaneFlorence2018,"Hi, everyone. I just moved out of my old apartment and into a new one during a tropical storm and now there's a tornado watch. How is everyone else doing? #NorthCarolina"
1459,1040682358939295744,hurricaneFlorence2018,The deaths of hurricane Florence begin. So very sad!! Prayers for these families & for my state!!!
1460,1040685249708130304,hurricaneFlorence2018,Praying for everyone is the path of #HurricaneFlorance #NCStrong
1461,1040686782852071425,hurricaneFlorence2018,"As we continue to deal with the hurricane a lot of people in #Nc have lost power well over 600,000+ and has some damage depending where u are and we lost power few hours ago so it will be awhile until power gets restored from what I was #somuchrain #FlorenceHurricane2018 #storm"
1462,1040687859064360960,hurricaneFlorence2018,"I call this one, Trapped in a Hurricane"
1463,1040690282335952896,hurricaneFlorence2018,"what's interesting in #Raleigh #wakecounty #HurricaneFlorence2018 is when it gets windy u HEAR rustling of tree leaves, gets loud then u see the wind in trees nearby & then it pours. We don't get that in Miami. wind whips thru pines & oaks here"
1464,1040699452082847744,hurricaneFlorence2018,"My mom calls me every 4 hours about the hurricane & I have nothing to report back to her, other than it?s raining & windy"
1465,1040706192916533248,hurricaneFlorence2018,We are Team South Carolina! Very active Agency Command Center handling multiple operations across our area of responsibilities. More than 700 personnel on duty with #TeamSC ! 100's of EMS personnel deployed across SC #HurricaneFlorence #getttingitdone
1466,1040706970221793281,hurricaneFlorence2018,"#Florence should reach the South Carolina border near Longs in northern Horry County around 6:30 pm traveling at 3 mph, based on data"
1467,1040708574840872960,hurricaneFlorence2018,#FlorenceHurricane2018 A trifle breezy here.
1468,1040710591294386177,hurricaneFlorence2018,The center of #HurricaneFlorence is about 15 miles from us in Loris. This Palmetto State flag likely won't survive the storm.
1469,1040711723102158849,hurricaneFlorence2018,Thank God for for keeping me sane through this hurricane
1470,1040713838549774337,hurricaneFlorence2018,"This stuff is gettin serious flash flood warning, tornado warning, tropical storm warning, hurricane warning, flood warning, extreme weather warning, & inclement weather condition Yes, all 7"
1471,1040716008963665920,hurricaneFlorence2018,The mall is closing in 30 mins... but i will be open so hit the dm there will be a hurricane fee Area 57
1472,1040728997141925888,hurricaneFlorence2018,"When there?s a hurricane outside, might as well #stopthechop. SFA recan and stenting in a pt with non-healing ulcer. What are #clifighters out there doing for SFAs? Stent preference? #mylegmylife #irad"
1473,1040730585986158593,hurricaneFlorence2018,I love being friends with my manager so that we can commiserate over having to work during this storm. Legit just sent her this pic after the store owner sent us a message trying to down-play Hurricane Flo. #crazyeyes
1474,1040733644766228480,hurricaneFlorence2018,Shoutout to for keeping me dry today in Greensboro as Hurricane Florence hits us??
1475,1040734716809408512,hurricaneFlorence2018,"If you?re a #trucker driving anywhere close to #HurricaneFlorence, our thoughts are with you. Stay safe out there!"
1476,1040741306010611718,hurricaneFlorence2018,Sunday is extreme risk for flooding in Charlotte. #Florence #cltwx #ncwx
1477,1040744666998743040,hurricaneFlorence2018,"Parkway officials announced Friday that the entire 469-mile Blue Ridge Parkway and associated facilities, with the exception of the Pisgah Inn and Peaks of Otter Lodge, will close at 8 p.m. in anticipation of high winds and heavy rains due to Hurricane Florence."
1478,1040752487848927232,hurricaneFlorence2018,Here is #Florence making landfall as a Cat 1 hurricane in #WrightsvilleBeach this morning. (Per International Space Station)
1479,1040769217631592448,hurricaneFlorence2018,"As of 9pm, almost 800,000 customers are without power in North Carolina. #HurricaneFlorence"
1480,1040773436669394946,hurricaneFlorence2018,Help donate to hurricane relief. Information is below. #MakeAnImpact
1481,1040778555205066752,hurricaneFlorence2018,help some MO natives out?! The are offering free tickets a series too early for evacuees! #gocards #HurricaneFlorence
1482,1040780296457789440,hurricaneFlorence2018,Cut to me watching old vines while drinking rum and coke waiting for this hurricane #FlorenceHurricane2018 #everythingisclosed #hunkerindown
1483,1040782010250227713,hurricaneFlorence2018,Nothing is more stressful than knowing that both your homes are getting slammed by the hurricane.
1484,1040786378458628102,hurricaneFlorence2018,"So thankful the #HurricaneFlorence is now just a tropical storm. This was a tough one to sit through, and though I had a peace about this storm the whole time, there was plenty of doubt that tried to fight my peace."
1485,1040808711319678978,hurricaneFlorence2018,Tonight?s update on the #LumberRiver in the downtown area #RobesonCounty #Lumberton #NorthCarolina #Florence
1486,1040827408956514304,hurricaneFlorence2018,This hurricane ruined our plans and I won?t get to see you but I still hope you have an amazing 21st birthday. I love you so so much ???
1487,1040904588549869568,hurricaneFlorence2018,We are outside Regional Coordination Center ? on Channel 2 Action News This Morning the major role every person in this room is playing to help those affected by hurricane Florence.
1488,1040910273882796032,hurricaneFlorence2018,"Come visit Myrtle Beach, SC (after everything gets cleaned up from this hurricane)."
1489,1040922668558630912,hurricaneFlorence2018,"Regrann from - As you may or may not know (those living overseas), there is a huge hurricane hitting the Carolinas at this very moment.??At this point, the storm is?"
1490,1040928855257751553,hurricaneFlorence2018,"It?s your call but this is what you can expect...a few showers on hwy 17, gusty winds in Charleston County. In North Charleston a few light to moderate rain bands and around 30 mph winds. Drier by the the later afternoon/evening"
1491,1040930963432325120,hurricaneFlorence2018,#Breaking ? Florence has now killed 7 people and nearly 1 million are without power in North Carolina. Live reports from the storm zone on Eyewitness News This Morning. #abc7ny
1492,1040956119663951872,hurricaneFlorence2018,Thanks for keeping me safe during the storm. Awesome company to work with. #HurricaneFlorence #staysafemyfriend
1493,1040958581380730880,hurricaneFlorence2018,"#TropicalStormFlorence Watches, Warnings or Advisories for Mecklenburg (NCC119) North Carolina"
1494,1040960334230642689,hurricaneFlorence2018,It rains wind hurricanes in Charlotte why hurricanes coming in Charlotte i don?t understand why because so pose hurricane We?re going to school or don?t going to school see that why were don?t going to school this is crazy oh and good morning everyone
1495,1040961689779412993,hurricaneFlorence2018,"For the latest road conditions, check here: #HurricaneFlorence #nc"
1496,1040967084178661377,hurricaneFlorence2018,"Many thanks to all my #friendsofinsta2018, #facebook, #twitter, #messenger, #text #email and #cards for all the #birthdaywishes. With #hurricaneflorence pounding down on us in?"
1497,1040968482760867840,hurricaneFlorence2018,We are okay in King NC. Raining hard now but winds have abated. Thank you to all who have reached out and continue to pray for our coast. #noflo #TropicalStormFlorence ?? #??Carolinas
1498,1040969559480651776,hurricaneFlorence2018,"To those who say ""Florence is unique"" do not have proper historical perspective. Hurricanes have hit the Outer Banks of NC at least one other time in my lifetime. 18 years in Houston (a MUCH more active area than NC) and we had 1 Hurricane and 1 TS."
1499,1040976502567960576,hurricaneFlorence2018,"Sensationalism and Fake News everywhere! ""Let's make this bigger than big, scarier than scary..."" We suffered through Hurricane Irma last year. It is no laughing matter, but trying to make fake unnecessarily strong winds, folks? Seriously?"
1500,1040980037728649218,hurricaneFlorence2018,Time lapse of Florence from the front porch #gopro #hurricane #hurricaneflorence #timelapse #florence #fuquayvarina #nc #southlakes
1501,1040984588380717057,hurricaneFlorence2018,"We are CLOSED again, Watch out for downed trees! #hurricane #hurricaneflorence #shootersfaync #braggblvd #hurricanewatch"
1502,1040985368353558528,hurricaneFlorence2018,Thought about working out today but the weather channel says it is not safe to go outside during this hurricane so I guess I?ll watch football all day
1503,1040986502216462337,hurricaneFlorence2018,A lot of sad stories from folks in shelters about flooding/damage in Jacksonville....heading that way. With . #1010WINS #FLORENCE.
1504,1040987382080856064,hurricaneFlorence2018,We understand this all too well in Mid TN & our friends & neighbors on the East Coast really need our help right now. Here is a way that you can give back & help them recover from #HurricaneFlorence. Make your donations through the .
1505,1040989236546166784,hurricaneFlorence2018,Prolific amounts of rain continues to fall across eastern NC/SC with #Florence. An additional 1-2? of rain is possible where heavy rain bands set up. Catastrophic flooding is expected to continue. #ncwx #scwx
1506,1040990212657176577,hurricaneFlorence2018,Yep. Rolled a lot of tin tops on animal barns all over. Getting some flooding in low areas because all the rain. But lucky that it?s not as bad as they predicted.
1507,1040993566531706880,hurricaneFlorence2018,We are open our normal hours today and will let you know here if anything changes. Stay safe out there! #hurricaneflorence
1508,1040994744854368256,hurricaneFlorence2018,"If you?re in Raleigh, NC (or surrounding areas) and are in need of debris removal, call 919-443-9537. #TheRiceLife #landscaping #hurricaneflorence Raleigh, North Carolina"
1509,1040999810608840704,hurricaneFlorence2018,"From now through Monday, we'll be accepting donations in the taproom to send to our friends on the coast who were most affected by Florence. See this link for more details on what is needed: #drinkdurty #hurricaneflorence #hurricaneaid #bullcity"
1510,1041005533250154497,hurricaneFlorence2018,"Day 5 , No signs of severe hurricane weather yet?... as the hours go by ,I wait for an alert saying it?s safe to return to OB."
1511,1041006800655581189,hurricaneFlorence2018,More importantly my hasn?t flinched during this hurricane. #HurricaneFlorence
1512,1041015862801715200,hurricaneFlorence2018,Y?all sure Hurricane Florence wasn?t a guy? Talked up a 4 and only showed up with a 2 ?? #thiswasfunnytome #iliketojoke #HurricaneFlorence
1513,1041017168459190272,hurricaneFlorence2018,Still getting bands of heavier rain and a good bit of wind coming through. Video taken at 1:30 PM Saturday #hurricaneflorence #hurricaneflorence2018 #hurricaneflorence2018?
1514,1041029097152040961,hurricaneFlorence2018,First beverage as a free person #lockinrelease #hurricaneflorence #craftbeer #localmotivebrewing Local Motive Brewing
1515,1041033445466677248,hurricaneFlorence2018,We are seeing widespread flooding throughout parts of #AtlanticBeach. Residents are still not allowed back over the bridge.
1516,1041037843919978499,hurricaneFlorence2018,My twitter timeline is so sad. Post about #FSUFootball and animals being left behind during #HurricaneFlorence ??????
1517,1041051046527807495,hurricaneFlorence2018,"Blake Harris and his crew is here in #WilmingtonNC from Oklahoma. He says they?re working with FEMA and already doing what?s called ?push, cut and toss? with the debris/big trees that are in the roadways. #HurricaneFlorence #ABC11"
1518,1041055219017306112,hurricaneFlorence2018,#weathermanfail coming to you live from #hurricaneflorence while we take these storms serious it?s hard not to have a little fun while watching over our residents.?
1519,1041056389479714817,hurricaneFlorence2018,"Despite seeing the flooding here on New Centre Drive this driver decides to drive right into it. Doesn?t make, instead they leave the vehicle there. #WilmingtonNC #ABC11 #TurnAroundDontDrown"
1520,1041057897667473408,hurricaneFlorence2018,Leroy (the dog) is so happy that Hurricane Florence stayed south just enough for Amanda & Michael to have their wonderful - albeit wet - wedding day! ? ? #bringinghometheaitken?
1521,1041063715863449600,hurricaneFlorence2018,PLEASE BE ADVISED Sunday worship services are cancelled tomorrow due to Hurricane Florence. True Vine Ministries
1522,1041067953658245122,hurricaneFlorence2018,Having a very happy birthday ? #IndieCraftParade this morning and a quick lunch before the hurricane weather picks up tonight
1523,1041074195596230656,hurricaneFlorence2018,"#Repost with get_repost ??? Due to Hurricane Florence, ALL SERVICES at ALL SITES have been canceled. ____ We will have an ONLINE WORSHIP EXPERIENCE at 11:00am on our Facebook?"
1524,1041085951819350019,hurricaneFlorence2018,Time to pitch-in #JoCoCommunity after #HurricaneFlorence. #JoCoStrong #JoCo2020
1525,1041093561054359552,hurricaneFlorence2018,Still praying for all those affected by the terrible flooding from Florence in North and South Carolina.
1526,1041100256333717504,hurricaneFlorence2018,People of Charlotte! LISTEN. Instead of returning all your hurricane supplies. Please donate them to hurricane relief or a homeless shelter
1527,1041104557097541632,hurricaneFlorence2018,Where are you T Mobile?? We didn?t even have service during the hurricane when all other carriers had service! Shame on you!!!!
1528,1041106364897144839,hurricaneFlorence2018,SHOUTOUT to for 99cent rentals We are stuck inside due to #HurricaneFlorence2018 My sanity thanks you
1529,1041112199002038273,hurricaneFlorence2018,"William Cooke (left) is a #Kinston resident who vividly remembers Hurricane Floyd in 1999. Cooke lost everything then and had to be rescued from his home?so this time, he?s taking more precautions. And those precautions include fresh shrimp from Reynolds Seafood Market. #Florence"
1530,1041114232857808897,hurricaneFlorence2018,These four Red Crossers are all from the Chicago and Northern Illinois region and are all safely in North Carolina helping. Thank you for your service to people affected by #hurricaneflorence!
1531,1041118902921703424,hurricaneFlorence2018,Video of the H.E.R.V. (Hurricane Eyewall Research Vehicle) taking wind measurements inside the eyewall of Hurricane #Florence Max wind gust measured at this moment was 87mph. Thanks for the cool video.
1532,1041119953355714560,hurricaneFlorence2018,"First fire of the season! Hurricane Flo has us down in the 70s! Bluffton, South Carolina"
1533,1041126032248643586,hurricaneFlorence2018,"Channel 9 is still covering this hurricane, all day. Breaking news: light to medium showers, wind gusts. How do they report on this for 8 straight hours?"
1534,1041127305706463237,hurricaneFlorence2018,Getting an active dog exercise in a hurricane is hard. Garage level of the apartment complex will do. #goawayflo #hurricaneflorence #cltnews #charlottenc #ratemydog
1535,1041130481151094784,hurricaneFlorence2018,"No power, no generator, no worries... the gas station across town had one bottle of red left and looks like it?s ?critically acclaimed?. On a serious note pray for the folks is SE North Carolina, it?s gonna be a long road back. #Florence"
1536,1041133841229012992,hurricaneFlorence2018,"Margaret and I, displaying the emotions of being out of school and everything else all week. kmreynolds06 Forest Acres, South Carolina"
1537,1041147291095195648,hurricaneFlorence2018,"This boat still sat this eve next to a fence and utility poll on a street near the river in New Bern, North Carolina. #Florence"
1538,1041175080120844288,hurricaneFlorence2018,"Wilmington, NC getting rocked again tonight with torrential rain, flash flooding and tornado warnings."
1539,1041181682873901057,hurricaneFlorence2018,"Tornado Warning including Leland NC, Carolina Beach NC, Sea Breeze NC until 1:00 AM EDT"
1540,1041295321651982337,hurricaneFlorence2018,"We are in Kinston North Carolina. The major concern, flooding from the Neuse River. USGS maps show is at 21 ft and is still rising. This is at the entrance to the Nueseway Nature Park. #kinston"
1541,1041298624750211072,hurricaneFlorence2018,Details on my Hurricane Florence Charity Stream that is coming up on September 19th 6AM EST. #hellzarmy #twitchkittens
1542,1041303634338873344,hurricaneFlorence2018,"What a beautiful day for & ?s wedding yesterday! Hurricane Florence might have canceled the original wedding location, but these two were determined to get?"
1543,1041309406720417793,hurricaneFlorence2018,Just got a call from our partners in North Carolina saying we need to take shelter immediately due to formations and lightning strikes in Wilmington. #HurricaneFlorence
1544,1041313577183969280,hurricaneFlorence2018,Text SHELTER & your Zip Code to 43362 to find a #HurricaneFlorence shelter near you.
1545,1041314747097010176,hurricaneFlorence2018,You?re killing me. In Hurricane no power no coffee.
1546,1041321119586902017,hurricaneFlorence2018,Hey... sooo can you make my face a sandwich if I promise to venture out in this hurricane weather to have Arby?s for lunch??
1547,1041338181407391744,hurricaneFlorence2018,"I don?t recommend it but sometimes we have to show houses in a hurricane. Stay safe!! ?????#hurricaneflorence Charlotte, North Carolina"
1548,1041340881637466112,hurricaneFlorence2018,Major flooding expected for several days. I95 will likely need to be shut down for a few days.
1549,1041344473186295813,hurricaneFlorence2018,I have a new cousin ? thanks ?? . I pray Hurricane Florence left y?all alone. Until the next game family. Georgia
1550,1041348180007415808,hurricaneFlorence2018,"If your route goes through Charlotte/Asheville, please check that route as well. Charlotte is now seeing flooding. Rivers are expected to crest higher than levels of Hurricane Matthew."
1551,1041351042464665601,hurricaneFlorence2018,CATASTROPHIC FLOODING ongoing in many locations in #NorthCarolina. DO NOT TRAVEL ANYWHERE in flooding areas. EVACUATE when told to do so by authorities. #NCwx #FlorenceNC #Florence
1552,1041355226014461953,hurricaneFlorence2018,"Well, the Midlands were spared the worst from Florence. But we all should continue to keep NC in our thoughts and prayers. Even parts of SC have seen horrible flooding."
1553,1041357103884001281,hurricaneFlorence2018,"Church cancelled? No problem. Thankful we still have electricity and water, no flooding yet. Soaking up Godly wisdom thank you #keeppraying??"
1554,1041365098747584513,hurricaneFlorence2018,Prayers for the Carolinas ???? The images & videos of the destruction #HurricaneFlorence has caused is absolutely heartbreaking. Extra special thoughts &?
1555,1041366382292750337,hurricaneFlorence2018,"Restoration continues in #wilmingtonNC as contract crews from #OH and #KY work at this location on Orange St. near downtown. More than 1,000 line crews are working in this area today with more on the way. #HurricaneFlorence"
1556,1041367634049159169,hurricaneFlorence2018,"Almost two years later, North Carolina is hit with Hurricane Florence - this storm has impacted the entire state. Hundreds of thousands have been evacuated. The southeastern part of the state is unreachable by vehicle. It could be weeks before some can access their homes."
1557,1041368361274368000,hurricaneFlorence2018,Tornado Warning Two Muscovy Ducks are hanging out. A warning for an area nearby has been issued. So far in this area Hurricane Florence has dumped more rain (13 inches and counting) than Hurricane Matthew (11.88) #HurricaneFlorence2018 #muscovyducks #scwx #wpde
1558,1041370216083677185,hurricaneFlorence2018,National Guard deploying to Lumberton #NorthCarolina to help! Thank you Citizen Soldiers! #NCwx #Florence #FlorenceNC
1559,1041371522563223552,hurricaneFlorence2018,"13:01 E mph(Light Air) Gust:8 mph Rn:0"" RnTdy:0.32"" 24HrRn:0.55"" 76?F(Feels 83?F) RH:97% Dp:75?F Cb:200' BP:1013.8inHg Evapo:.01"" Moon: First Quarter #CarolinaWx #ClaytonNC #Wx"
1560,1041372738731028480,hurricaneFlorence2018,Pictures from our #HurricaneFlorenceResponseTeam
1561,1041374495242702849,hurricaneFlorence2018,"Cheraw is under a mandatory, ?strict? curfew. #hurricaneflorence #tropicaldepression #curfew"
1562,1041380648970346496,hurricaneFlorence2018,Hey and : Eastern North Carolina's FOX affiliate station was flooded by Hurricane Florence in New Bern. They cannot broadcast game. Any way you all can lift the blackout so can be watched be North Carolinians east of I-95?
1563,1041383556805734401,hurricaneFlorence2018,Guess there is no better time to start planning a wedding than when you?re stuck in the house #HurricaneFlorenceNC #WaltherMeDownTheAisle #WalthersEST2019 #MesimerToWalther #GettinHitched #October192019
1564,1041394733757751296,hurricaneFlorence2018,"We hope everyone stayed safe during this storm & will continue to take precautions w flooding along rivers. #GKCU branches will open for regular hours tomorrow, Sept. 17. We also want to thank a those who worked to keep us safe: EMS, police, fire, hospital & electricity workers."
1565,1041396318135091202,hurricaneFlorence2018,"The Par 3 me and my buddy go to all the time is underwater ??? Indian Trail, North Carolina"
1566,1041401422057799680,hurricaneFlorence2018,I-95 MM181-190 is still closed due to flash flooding.
1567,1041404429482774528,hurricaneFlorence2018,"At 9:01 AM EDT, 2 S Lumberton [Robeson Co, NC] DEPT OF HIGHWAYS reports FLASH FLOOD. CHICKENFOOT RD CLOSED BOTH DIRECTIONS NEAR ALAMAC RD DUE TO FLOODING"
1568,1041408366189445120,hurricaneFlorence2018,"?I hope the rest of the nation will take note of what?s going on in Eastern North Carolina right now, not just New Bern. We need to put aside all of our differences and help somebody who needs help.? #Florence #NewBern"
1569,1041411216428748800,hurricaneFlorence2018,"Yeah, I noticed that yesterday! I'm guessing it's delays caused by the hurricane on the east coast?"
1570,1041413403749896195,hurricaneFlorence2018,schools are closed Monday through Wednesday for students and staff. #HurricaneFlorence #Florence
1571,1041421496491692032,hurricaneFlorence2018,BLUE CROSS NC DONATES $1.5 MILLION TO HELP NORTH CAROLINIANS RECOVERING FROM HURRICANE FLORENCE | Blue Cross Blue Shield North Carolina:
1572,1041429990569652226,hurricaneFlorence2018,The field trip to has been postponed until further notice as a result of Hurricane Florence damage.
1573,1041432162837381120,hurricaneFlorence2018,"Carteret&Craven Co dogs&cats need help! They are being set up right now in the Holshouser Bldg at the Fairgnds. The alert is just for dogs, but they are getting cats too&need litter/pans, cat&kitten food. Every bit helps! Check for list. #raleighnc #HurricaneFlorence"
1574,1041432794570936320,hurricaneFlorence2018,Football in the hurricane Northwest Guilford High
