,tweetids,topics,cleanedtweets
1088,727619294566174720,fireYMM2016,: Hwy63 and King St. Everyone is fleeing but it's moving very slow. ymm #ymmfire
1089,727619318628896771,fireYMM2016,: This is the scene from downtown. #ymm #ymmfire
1090,727619353810604032,fireYMM2016,The fire is forcing everyone north of the river to go north. Heading to the bridge to to nowhere. #ymmfire
1091,727619370512351233,fireYMM2016,: More photos from around #ymm. You can't enter evacuated areas. #ymmfire #rmwb
1092,727619370331971584,fireYMM2016,"#ymmfire 125,032 people as of July/15 census for those still there today can only wish for you safety and kind thoughts"
1093,727619444973785089,fireYMM2016,"DO NOT go to the Chateau Nova... Go to the recommended evacuation sites. NorAlta, Anzac Rec Centre!!!#ymmfire"
1094,727619451881816067,fireYMM2016,(1/4) Residents evacuatingAbasand and Grayling Terrace go to the Reception Centre at MacDonald Island at 1 C.A. Knight Way. #ymm #ymmfire
1095,727619491023171584,fireYMM2016,Thank you for accommodating my flight from MTL to YMM on such short notice at no cost in this state of emergency. #YMMFire
1096,727619494005215232,fireYMM2016,Local media and emerg response team doing critical work right now. Thinking of you. Stay safe. #ymmfire
1097,727619529174454272,fireYMM2016,Our thoughts are with our colleagues at and #ymmfire
1098,727619539807002624,fireYMM2016,Some crazy footage out of #ymm right now. Hope everyone in Fort Mac is safe! #ymmfire
1099,727619559948058624,fireYMM2016,#ymmfire #ymm #prayers to the residents of Fort McMurray
1100,727619574686986240,fireYMM2016,All of downtown now under a mandatory evacuation order. #ymm #ymmfire
1101,727619580516929536,fireYMM2016,My thoughts &amp; prayers are with the people of Fort McMurray. All Albertans pray for rain &amp; safety for the firefighters. #ymmfire
1102,727619677929623552,fireYMM2016,Lesson: Get to know your neighbors. Develop relationships with them. #ymm #ymmfire
1103,727619687974993920,fireYMM2016,"(2/4) Residents evacuating from Beaconhill, Gregoire and Centennial Park should go to the Anzac Recreation Centre. #ymm #ymmfire"
1104,727619737077747712,fireYMM2016,We had to run from our home with nothing. Had to abandon our car. Our neighbours picked us up. #ymmfire we are out of Abasand!
1105,727619761169940481,fireYMM2016,"I'm not sure that ""complaining about no live TV coverage of a rapidly spreading wildfire in an isolated boomtown"" is a good look. #ymmfire"
1106,727619834784026625,fireYMM2016,#FortMcMurray homes destroyed as wildfire forces mandatory evacuations orders via #ymm #ymmfire
1107,727619838139498496,fireYMM2016,: Massive Northern Alberta Forest Fire Burns Into Fort McMurray; Several Evacuations Ordered #YMM #YMMFIRE
1108,727619849275346944,fireYMM2016,: Look how close this fire is to slow moving traffic! #Alberta fire #ymm #ymmfire
1109,727619857227780096,fireYMM2016,Our thoughts continue to be with the residents of Fort McMurray today. #staysafe #ymm #ymmfire
1110,727619877662560256,fireYMM2016,We're going to keep you updated as long as we possibly can. #ymm #ymmfire #rmwb
1111,727619901494460418,fireYMM2016,"&amp; as the whole city evacuates, is now an appropriate time to ask for help?? #ymmfire"
1112,727619915075588096,fireYMM2016,This is not the time for comments like this! People are in a real emergency up here! #ymmfire #fortmcmurray
1113,727619918615601152,fireYMM2016,Our hearts go out to everyone in #ymm... stay safe! #ymmfire
1114,727619972646592516,fireYMM2016,"(3/4) Residents evacuating Thickwood should go to Noralta Lodge, 21 km north of Fort McMurray across from Suncor overpass. #ymm #ymmfire"
1115,727619979416215552,fireYMM2016,: holy crap. The pics/videos are horrifying. Numb... #StaySafeFortMac #ymmfire
1116,727620023854977024,fireYMM2016,The evacuation order now impacts 10 communities. #ymm #ymmfire
1117,727620025390125056,fireYMM2016,Wow. The pics coming out of Fort Mac are truly terrifying. #ymmfire
1118,727620041894670336,fireYMM2016,This #ymmfire business looks terrifying. Hope people can get safe.
1119,727620056109060096,fireYMM2016,": This is just so awful! "": The trailer park is now on fire. Had been evacuated since Sunday #ymm #ymmfire ht…"
1120,727620075553959938,fireYMM2016,: Follow for local #ymmfire news.
1121,727620103349526528,fireYMM2016,I can offer a place to sleep for a family evacuated from #ymmfire in Sherwood Park. How do I let people know? ?
1122,727620114783318016,fireYMM2016,: Shot of #ymmfire from command centre. #cbc courtesy
1123,727620131174514688,fireYMM2016,A wide look at Fort McMurray. Our crews are currently in a safe space. Thanks everyone. #ymm #ymmfire
1124,727620136375599106,fireYMM2016,"""Nobody knew thought it would get this bad"" is streaming live from the #ymmfire right now. Stay safe"
1125,727620135670812672,fireYMM2016,Photo shared from some friends in #ymm of Gregoire trailer park. #ymmfire
1126,727620173205643264,fireYMM2016,"Not know what we are coming home to, but , Baby Haukeness, and Marty are safe. #ymm #ymmfire"
1127,727620189836083200,fireYMM2016,Sending prayers to those evacuating #ymm #ymmfire
1128,727620190943518720,fireYMM2016,: . 's reports from the front line of the #ymmfire. Incredible footage as the fire flares up https:…
1129,727620195229949952,fireYMM2016,"Also, big shout out to the first responders, emerge. personnel, and volunteers who are working hard to keep everyone safe. #ymm #ymmfire"
1130,727620205187305473,fireYMM2016,#ymmfire pray Ing for you folks. Got family still there and spend several years working there.
1131,727620238934597632,fireYMM2016,: BREAKING: Officials say entire lower townsite/downtown Fort McMurray under mandatory evacuation. #ymmfire
1132,727620274460446720,fireYMM2016,: . joining us soon. #ymm #ymmfire
1133,727620304139264001,fireYMM2016,Terrifying! #ymmfire Please stay safe! Thoughts and prayers are with everyone there right now.
1134,727620307817615361,fireYMM2016,Safety remains paramount. #ymm #ymmfire
1135,727620317309341696,fireYMM2016,: #yym #ymmfire This is an emergency.
1136,727620324812939265,fireYMM2016,Inwas in #ymm last week and know very well there areas effected. Thoughts &amp; prayers to the people. #ymmfire
1137,727620346858209280,fireYMM2016,"Anyone interested, I'm safe, work has stopped, waiting to go back to camp. #ymmfire"
1138,727620384330223620,fireYMM2016,Mandatory evacuation does NOT include MacDonald Island Park. #ymmfire
1139,727620436180111360,fireYMM2016,": Prayers up for everyone impacted by #ymm #ymmfire - hope disabled, Housebound getting help to evacuate..."
1140,727620445625704450,fireYMM2016,All of downtown #fortmcmurray ordered to evacuate the area #ymmfire
1141,727620479079489536,fireYMM2016,Wow this is getting very tight. Hoping for safety for Ft. McMurray #ymmfire #ymm
1142,727620514957557760,fireYMM2016,Attn: Media folks requesting interviews.... you really aren't my concern right now. #ymm #ymmfire
1143,727620533412450304,fireYMM2016,Bad things happening in Alberta right now. Hoping that everyone gets out safely. #ymmfire
1144,727620560704933888,fireYMM2016,#ymmfire horrifying pics from Fort Mac. Please everyone stay safe and follow instructions from first responders!
1145,727620567147290624,fireYMM2016,Stay up to date on #ymmfire by following &amp; &gt;; #Alta #ymm #wildfire
1146,727620611456049153,fireYMM2016,": Our #ymm office is temporarily closed due to #ymmfire. If you need assistance, please call our division office at 1-80…"
1147,727620612689002496,fireYMM2016,Our updated story on #ymmfire
1148,727620703571169280,fireYMM2016,BREAKING NEWS: Highway 63 southbound is closed at Mackenzie Boulevard in Fort McMurray #ymmfire
1149,727620703566987265,fireYMM2016,"""This radio station is unmanned..."" airs mandatory evac order. ""If you're uncertain of direction, just head north."" #ymmfire"
1150,727620715105554432,fireYMM2016,"Praying for #ymm. If you're heading south, we have room for you in YEG! Be safe. #ymmfire"
1151,727620729592651776,fireYMM2016,. This is brutal. Downtown #ymm now under evac orders. #abfire #cdnpoli #ymmfire
1152,727620761930764291,fireYMM2016,"no you can't, but you could be giving more info out to public that may be in trouble.. Instead of Duffy bullshit 24/7 #ymmfire"
1153,727620763642105858,fireYMM2016,#ymmfire please include Wood Buffalo -just south west of Thickwood on TV
1154,727620824828497920,fireYMM2016,: LIVE NOW: Officials to have update on wildfire near Ft. McMurray: #yeg #ymm #ymmfire
1155,727620828095860740,fireYMM2016,. is live tweeting/periscoping from the Fort McMurray #ymmfire
1156,727620842021072896,fireYMM2016,: Thoughts and prayers are with Fort McMurray. Hope everyone stays safe and there is rain soon. #ymm #ymmfire
1157,727620871511150593,fireYMM2016,We’re thinking of everyone affected by #ymmfire. For the latest info please follow and .
1158,727620893501874176,fireYMM2016,Our staff have been evacuated from the #ymm site due to no power. We will keep you updated on access. #fortmcmurray #ymmfire
1159,727620904012800000,fireYMM2016,"Praying for the first responders; for all those in danger. For rain, for wind to turn, anything to stop the fire. Be safe! #ymmfire"
1160,727620909880741888,fireYMM2016,: From a friend in Fort McMurray right now; pretty scary stuff #ymmfire
1161,727620913974235136,fireYMM2016,: Haunting. #ymm #ymmfire
1162,727620919892434948,fireYMM2016,Passengers who have arrived from other destinations at the Main Terminal will be shuttled to the Nova Hotel. #YMM #YMMfire
1163,727620937734987777,fireYMM2016,: Downtown Fort McMurray. #ymm #ymmfire #cbc Pics by
1164,727620944643031041,fireYMM2016,": HAPPENING NOW: Fort McMurray, Alta., wildfire forces more people from their homes | LATEST: #ymm #y…"
1165,727620953757212672,fireYMM2016,My heart is praying and praying for Fort Mac and all my friends &amp; family up there!! Stay safe everyone!!! #ymm #ymmfire
1166,727620955489472512,fireYMM2016,: View from m the Sawridge #ymmfire
1167,727620997034074112,fireYMM2016,: That's enough to melt paint on vehicles! Move out safely! #ymm #ymmfire
1168,727621002063007744,fireYMM2016,: #ymmfire has breached the hill and coming down towards #hwy63 and Grayling Terrace #ymm #
1169,727621037937037312,fireYMM2016,"If you're watching the #ymmfire unfold on social media, now would be a good time to go over your own emerg/evac plan."
1170,727621101182844929,fireYMM2016,My thoughts are with everyone in #ymm being forced away from home by #ymmfire. Please stay safe everyone!
1171,727621162134441985,fireYMM2016,OMFG!! The whole damn city is on #evacuation! #ymmfire Praying for the safety of all.
1172,727621162574876673,fireYMM2016,Check out hashtag ymmfire (I'm not using it to keep it clear for useful emergency info for evacuees)
1173,727621234440196097,fireYMM2016,: I had lunch there. #ymmfire
1174,727621243860475904,fireYMM2016,Please be safe people of Fort McMurray - our thoughts and prayers are with you. #ymmfire #yeg
1175,727621291004465152,fireYMM2016,: We're all thinking about you and hoping for the best. #ymmfire #rmwb
1176,727621314123575296,fireYMM2016,Hundreds evacuated as homes burn in Fort McMurray wildfire #ymmfire
1177,727621361431134209,fireYMM2016,: Standing in the face of fire in Abasand. Parents are running into schools to get kids. #ymm #ymmfire
1178,727621371744813057,fireYMM2016,Radio announcers in #ymm have signed off as stations ordered to evacuate. #ymmfire
1179,727621434776780806,fireYMM2016,Evacuating. Stay safe friends. Love you. #ymm #ymmfire #rmwb
1180,727621446000840704,fireYMM2016,"If you are in or around #ymm, please share your #ymmfire stories with , 780-468-0252, trobb.com"
1181,727621470906515457,fireYMM2016,": For information on fire developments, please call 780-762-3636. #YMM #YMMFIre"
1182,727621484181495809,fireYMM2016,My thoughts are with #FortMcMurray and all of #RMWB today. Stay safe #ymm. #ymmfire
1183,727621487750877184,fireYMM2016,": Get out get out get out! Safely, and in a calm manner, of course. #ymmfire"
1184,727621537319124992,fireYMM2016,Thinking of everyone in #ymm today &amp; all the staff &amp; first responders risking their lives to fight #ymmfire
1185,727621553291169792,fireYMM2016,Has anyone thought of making all of Hwy 63 northbound? #ymmfire
1186,727621559968530432,fireYMM2016,"Stay safe, friends. #ymmfire #ymm #yeg"
1187,727621577458778112,fireYMM2016,I cannot even imagine what the first responders are facing right now. #ymmfire
1188,727621589014065153,fireYMM2016,Apocalyptic images coming out of the #ymmfire
1189,727621758849720320,fireYMM2016,: Safe wishes to all of our northern friends affected by the #ymmfire. Our thoughts are with you.
1190,727621770342219776,fireYMM2016,#PLEASEPRAY for #fortmcmurray #ymmfire PLEASE RT #Alberta #Canada
1191,727621844103266304,fireYMM2016,Our colleagues in Fort McMurray are evacuating. The radio stations are now unmanned. Stay safe everyone. #ymm #ymmfire
1192,727621873291268096,fireYMM2016,Locals in Fort McMurray wait for recorded emergency orders on for directions on where to go. #ymm #ymmfire
1193,727621890362105856,fireYMM2016,Feeling just sick for the people of #fortmcmurray so scary to watch. #prayers #ymmfire
1194,727621895663685632,fireYMM2016,"Fort Mac stay safe. Everyone here wants the same thing, to be safe. We all need to work together. #ymm #rwmb #ymmfire"
1195,727621924210216961,fireYMM2016,My thoughts are with all those good folks in Fort McMurray who stand to lose so much because of the wildfire. #YMMfire
1196,727621925783142400,fireYMM2016,Any news on the state of Thickwood? Any homes on fire? Any updates appreciated #ymmfire #FortMcMurray #YMM #thickwood #ymmfireupdates
1197,727621939074760704,fireYMM2016,Basically all of #ymm is under evacuation now #ymmfire
1198,727621975900758016,fireYMM2016,Praying isn't going to help. Open your doors. Help your neighbors. Take action. #ymmfire
1199,727622050282545152,fireYMM2016,Following what's happening in #ymm is giving me anxiety. Can't imagine what it's like for the people trying to get out. STAY SAFE. #ymmfire
1200,727622068259438592,fireYMM2016,"Hoping, praying, sending good vibes to fellow Capers and Canadians #ymmfire"
1201,727622096356958208,fireYMM2016,"Sorta academic-question-in-hell, but how did #ymmfire jump fire-breaks?? Did we learn nothing from Slave Lake? Damn"
1202,727622100660436993,fireYMM2016,Absolutely terrifying. Praying for you all. Get to safety! #ymmfire
1203,727622121732481024,fireYMM2016,Please everyone #staysafe #ymm #ymmfire #Alberta #firstresponders ....and it's only May!!!! #summersucks
1204,727622141206618112,fireYMM2016,"If you are a #ymmfire evacuee who makes it to #yeg, send me a DM if you want shelter. Centrally apt. w/comfy futon."
1205,727622190816972801,fireYMM2016,A view from inside #fortmcmurray #ymmfire
1206,727622321511370752,fireYMM2016,: Our Fort McMurray Member Centre is closed until further notice #ymm #ymmfire
1207,727622321905750017,fireYMM2016,": Terrible whats happening in my hometown right now, be safe everyone! #ymmfire"
1208,727622324480937984,fireYMM2016,"Media lets focus on what people do in this case, not 'that's got to be someones house....' #ymmfire #Advise"
1209,727622358551269376,fireYMM2016,"Sorry media, I'm not doing interviewsnow. I must be focused on situation at hand and keep my line open as best I can. #ymmfire #verybusy"
1210,727622390969176065,fireYMM2016,"Prayers for all those in Fort McMurray, strength &amp; courage to all the #Firefighters #brotherhood #ymmfire #prayers"
1211,727622392198074368,fireYMM2016,Don't wait. Just go. Get everyone together and go. #ymm #ymmfire #besafe
1212,727622397000458240,fireYMM2016,": Thinking of everyone in Fort McMurray. Stay safe, our thoughts are with you #ymmfire"
1213,727622395033329665,fireYMM2016,Of course knows about the fire. He's probably been silent b/c he's in briefings or on his way here to Alberta. #ymmfire
1214,727622415790964736,fireYMM2016,Terrifying to see fires in #ymm absolutely heart wrenching. Our thoughts are with you. Stay safe #ymmfire
1215,727622442466746368,fireYMM2016,Due to the fires in Fort McMurray some flight leaving #YMM have been cancelled. Pls check with your airline for status updates. #YMMfire
1216,727622498536148993,fireYMM2016,": Warning the fire may be beyond resources. If you live in Grayling Terrace, Beacon Hill or Abasand evacuate now #ymm #ymmfire"
1217,727622510922043392,fireYMM2016,"Major media now reporting on #ymmfire, proving once again why Twitter is essential in emergency situations."
1218,727622533533470722,fireYMM2016,Wildfires escalate in #FortMcMurray amid 30°C temperatures and gusty conditions #ymmfire
1219,727622605704925184,fireYMM2016,"Unfortunately, this is a clear test of fire fighting resources being available in #ymm #ymmfire #ableg"
1220,727622617289633792,fireYMM2016,: Reporting from #ymmfire:
1221,727622629679497216,fireYMM2016,Everyone please be careful and stay safe and this is way too scary to hear about #ymmfire
1222,727622653746528256,fireYMM2016,"For people impacted by wildfires, AHS is here to help. For useful information: #ymm #ymmfire"
1223,727622669206589440,fireYMM2016,Any update on the fire movement in Thickwood near the golf course? #YMM #YMMFIRE ?
1224,727622683391758336,fireYMM2016,"When radio stations are signing off due to unsafe conditions, you know it's legit. Be safe Ft Mac! #ymmfire"
1225,727622680812212225,fireYMM2016,My hometown is on fire and there's literally nothing I can do to help my family still there. This is what helpless feels like #ymmfire #ymm
1226,727622681206632451,fireYMM2016,Good luck to all those affected #YMMfire
1227,727622688961929216,fireYMM2016,"Yesterday, Fort McMurray fire crews said things had gone about as well as they could have- were optimistic. #ymm #ymmfire"
1228,727622696968683520,fireYMM2016,Left site with my boss &amp; coworker. Here's just a sample of the smoke visible from the highway by Suncor #ymmfire
1229,727622706187763713,fireYMM2016,: Fort McMurray is in our thoughts today. Please stay safe. #ymmfire
1230,727622719932485633,fireYMM2016,"My opinion, anyone in or near #YMM #YMMFIRE needs to get out of there now! But stay calm &amp; be safe people!"
1231,727622725246853120,fireYMM2016,While I am not sure how many followers I have in #YMM I hope you all are getting to safety. Looks scary. #ymmfire
1232,727622737980731392,fireYMM2016,Freaking out following the #ymmfire updates. My brother and many of my friends are trapped in a city that is burning down. #worried
1233,727622742971961344,fireYMM2016,"Stay safe Fort Mac, thoughts and prayers with you all #ymmfire"
1234,727622781962084352,fireYMM2016,As a journalist sitting in #yeg I feel so helpless looking at #yym right now - about all I'm doing to help is to curate #ymmfire tweets.
1235,727622802346401793,fireYMM2016,: Hope everyone in Fort McMurray can get out safely! #ymmfire
1236,727622826748825600,fireYMM2016,"Terrifying. This fire just looks devastating, thoughts with all impacted #ymm #ymmfire"
1237,727622844927094785,fireYMM2016,The scenes from Fort Mac are terrifying. Stay safe! #ymm #ymmfire
1238,727622857602281473,fireYMM2016,"#ymmfire forced evacuations in various communities, includ. Beaconhill where our transmitter is located. Tune in at"
1239,727622872106033153,fireYMM2016,#thoughts and #prayers out to all those in #ymm - sending #light and #love #ymmfire
1240,727622891437576193,fireYMM2016,The thing about this house is we all come together when one of us is in need of support. Group hug of 6 women. #ymmfire #RonaldMcDonaldHouse
1241,727622899109007360,fireYMM2016,Take a second today to send positive energy to all those affected in Fort Mac #ymmfire
1242,727622900363108353,fireYMM2016,Scary events unfolding in #ymm Everyone being told to be prepared to leave ASAP. Wishing everyone safe travels out of harm's way #ymmfire
1243,727622923331076096,fireYMM2016,Colleagues now live broadcasting. With the amazing #ymm #ymmfire
1244,727622978305855488,fireYMM2016,I think Red Cross is the best - that was the case in Slave Lake. #ymmfire
1245,727623005145341952,fireYMM2016,BREAKING Newfoundlanders desperately flee Fort McMurray wildfires #ymmfire #cbcnl
1246,727623009486307328,fireYMM2016,I wish I could kick every person posting 'That's what you get for living by the Oil Sands' comments. You're terrible people. #ymmfire
1247,727623084987932674,fireYMM2016,Thank you to all #firstresponders fighting the #ymmfire Stay safe Fort Mac.
1248,727623097629597696,fireYMM2016,Thoughts are with all citizens &amp; emergency personnel in #ymm. EFRS is on standby and ready to assist in anyway we can #staysafe #ymmfire
1249,727623116394897408,fireYMM2016,Fort McMurray resident can get updated emergency info via Alberta Emergency Management at: #ymmfire
1250,727623120950050816,fireYMM2016,Reporting live right now from #ymmfire #yeg #breakingnews
1251,727623156282728449,fireYMM2016,Our hearts and thoughts go out to all of those affected by the #ymmfire. Please stay safe folks!
1252,727623185886121984,fireYMM2016,Neighbors helping neighbors #AlbertaStrong #ymmfire #ymm All of d/t now under mandatory evac
1253,727623193049993216,fireYMM2016,"Help each other out, #ymm. Be good to each other and get somewhere safe! #ymmfire"
1254,727623201904300032,fireYMM2016,Well that's reassuring #YMM #YMMFire
1255,727623201858162688,fireYMM2016,Hope friends and family are all safe in light of the #ymmfire
1256,727623213140697088,fireYMM2016,Those on the ground are incredibly brave. Cannot stress that enough. #ymm #ymmfire
1257,727623227611090944,fireYMM2016,thoughts are with ymm residents. hope all stay safe through fires #ymmfire #ableg
1258,727623290496290817,fireYMM2016,: Fort McMurray wildfire: More evacuation issued Tuesday afternoon as situation intensifies #abfire #ymmfire #ymm https:/…
1259,727623298142502912,fireYMM2016,"This is devastating, our thoughts are with everyone affected by the fires in Fort McMurray. #ymmfire"
1260,727623309546774528,fireYMM2016,My prayers to all those trying to leave #FortMcMurray I hope you all find a safe way out️️ #ymmfire
1261,727623321781575680,fireYMM2016,Even this morning's update kinda lulled us into false sense of - not security but that it was controllable. #ymmfire
1262,727623356925759490,fireYMM2016,CTV television just cut off coverage of the #ymmfire to air Ellen? What the crap?
1263,727623362600636416,fireYMM2016,For latest on wildfires affecting Fort McMurray - visit #ABfire #ABemerg #ymmfire &amp; follow
1264,727623389909647360,fireYMM2016,: Really hoping for safety for everyone in the #ymmfire
1265,727623400097648640,fireYMM2016,Please be clam and move out the town. I pray everyone can evacuate to safe place. #Ymm #ymmfire
1266,727623461711941636,fireYMM2016,"Our #thoughts and #prayers are with everyone in #ymm #ymmfire. Stay Safe to everyone, hugs to all fighting those fires."
1267,727623463259672576,fireYMM2016,"But as a journalist, I'm so so proud of my Postmedia, CBC, CTV, Global &amp; other media colleagues taking big risks to cover #ymmfire news."
1268,727623473133170688,fireYMM2016,"I've seen this tweeted already, but there's only one road in and out of Fort McMurray. #ymmfire"
1269,727623494675091457,fireYMM2016,"Evacuating Suncor base plant now. Just as a precaution, I've been told. #ymm #ymmfire"
1270,727623500488282112,fireYMM2016,"Due to the rapidly changing fire situation, Syncrude asks employees at work to hold in your work location until further notice. #ymmfire"
1271,727623511905275904,fireYMM2016,"People are being told to go north. Highway 63 south is blocked. If you are trying to get out, go north #ymm #ymmfire"
1272,727623569899962368,fireYMM2016,For those who might have interest or at least curiousity. #ymmfire
1273,727623579601281024,fireYMM2016,"Except for a stray ""shit,"" these guys are total pros. #ymmfire"
1274,727623584345022464,fireYMM2016,Syncrude dayshift buses will NOT be departing site at 4:30 pm. We will provide more information as it becomes available. #ymmfire
1275,727623606235234306,fireYMM2016,"I always feel like a paranoid weirdo with my evac bag and B.O.B. all packed and ready to go, untill days like this. #ymmfire"
1276,727623622630707200,fireYMM2016,This is not the best use of Twitter for providing emergency info. Don't just redirect everyone to website. #ymmfire
1277,727623633271672832,fireYMM2016,: on live with right now. Here's the link #ymmfire
1278,727623678146453506,fireYMM2016,What a helpless feeling. #ymmfire If Fort Mac didn't need our help/love/prayers before they sure will in the next few days and weeks. #ymm
1279,727623688665726978,fireYMM2016,Stay safe #FortMcMurray! Love Lethbridge. #yql #ymmfire #ymm
1280,727623730566832128,fireYMM2016,": Of course, it's the fire crews &amp; other first responders who are really risking their lives to save people. #ymmfire #ymm"
1281,727623729245765632,fireYMM2016,": Critical situation #ymmfire mandatory evacs. 4 Absand, Beacon Hill and Grayline Terrace neighbourhoods of #fortmcmurray wind…"
1282,727623772669390848,fireYMM2016,Saying prayers for the people of Fort Mac and the firefighters working to keep the community safe #ymmfire
1283,727623795708547072,fireYMM2016,"But this is a day that shows why the work of journalism is still important, in a world of cat GIFS and hippos eating watermelons. #ymmfire"
1284,727623806890725376,fireYMM2016,Our thoughts are with our friends in and everyone affected by the wildfires. Please be safe. #ymmfire
1285,727623834283606016,fireYMM2016,"Spoke with a #ymm friend who is in southern Alberta right now, ""I wasn't expecting my house to maybe be gone when I get back"" #ymmfire"
1286,727623883340324864,fireYMM2016,. Thanks for covering fire in Fort Mac. A lot of Canadians are very concerned for neighbours and friends there. #ymmfire
1287,727623931058921474,fireYMM2016,"Terrifying. My thoughts are with all those in harms way, and all the first responders. #ymmfire"
1288,727623937346015233,fireYMM2016,I love you and your show but it took you guys too god damn long to cut to breaking news coverage of #ymmfire. Do better CBC
1289,727623984376844288,fireYMM2016,BREAKING: #ymmfire has jumped #hwy63. south is blocked. evacuees must head north.
1290,727624018371739650,fireYMM2016,My heart is breaking for all my friends living in Fort McMurray. Just devastating #ymmfire
1291,727624076508848128,fireYMM2016,I hope there are some hams up there running relays for comms. 73 &amp; stay safe. #ymmfire
1292,727624084473958400,fireYMM2016,I feel sick thinking about #ymm my thoughts are with everyone #ymmfire stay safe!
1293,727624090211602433,fireYMM2016,"Stay safe #ymm! Our thoughts are with the people of Fort McMurray, their friends and families. #ymmfire"
1294,727624110306557952,fireYMM2016,"twitter is limited in what can be shared, and tweets can't be updated. It's best to have everyone visit one place. #ymmfire"
1295,727624117915156480,fireYMM2016,: Even more #ymm neighbourhoods are now under evactuation order #ymmfire
1296,727624151645589504,fireYMM2016,Not looking good for my home town of Fort McMurray #ymmfire #ymm be safe everyone
1297,727624194792390656,fireYMM2016,My dad sent me this pic. He's evacuating to a lodge. Stay safe everyone. #ymmfire
1298,727624199989174272,fireYMM2016,"Gourd bless, godspeed and all the positive vibes to all of the people who run toward danger. #ymmfire"
1299,727624260408090626,fireYMM2016,hope evacuation is complete with no harm. May God aid them. #ymmfire
1300,727624287700455425,fireYMM2016,I'm staggered watching #ymmfire. Hopes &amp; thoughts with everyone trying to escape.
1301,727624300786688000,fireYMM2016,please help my home. #ymmfire
1302,727624327428890625,fireYMM2016,Watching my hometown burn is devastating but I thank you for your coverage and keeping us informed. #ymmfire
1303,727624336622788609,fireYMM2016,"I once worked , to hear it is unmanned and there's an evac order is unfathomable to me #ymmfire"
1304,727624350312980481,fireYMM2016,: . is in the car with me and will keep Twitter updated. #ymm #ymmfire
1305,727624397633126400,fireYMM2016,"#ymmfire brings back haunting memories of Slave Lake, be safe and take care of your friends, family, pets and neighbors #besafeupthere"
1306,727624435469975552,fireYMM2016,It's a sad and terrible thing to see the conflagration closing in on Fort McMurray. #ymmfire
1307,727624439962066944,fireYMM2016,#ymm residents may be difficult to get ahold of as cell towers are affected by #ymmfire. Most McMurrayites are heading N to Noralta #ymmfire
1308,727624441736237056,fireYMM2016,"I'm not sure what's more dangerous; wildfire on the rampage, or every oilfield dickhead in a jacked truck leaving town at once. #ymmfire"
1309,727624450045153280,fireYMM2016,Ppl who are using the #ymmfire to flog global warming or partisan political agendas might want to #STFU for bit. You're not helping.
1310,727624451328630784,fireYMM2016,". is doing a live hit, and the ground literally feet away is on fire. And the wind is howling. #ymm #ymmfire"
1311,727624522933768192,fireYMM2016,"Thinking of my time in Slave Lake during their disaster today. #ymm this is awful, but it will get better, you'll rebuild &amp; heal #ymmfire"
1312,727624552612794368,fireYMM2016,". #ymmfire Here's another, better way to use Twitter to provide exact same info:"
1313,727624573668089856,fireYMM2016,#ymmfire #FortMcMurray #ymm my brother-in-law is at the Fort Mac airport &amp; needs to get out of town. Any suggestions or ppl to pick him up?
1314,727624696145944576,fireYMM2016,"Anyone from Ft. Mac who makes it south to #yeg and needs a place, my house is open. Pet friendly! #ymmfire"
1315,727624700478693377,fireYMM2016,As a Red Cross Disaster volunteer I'm praying all get out of Ft Mac safely. #ymmfire Stay safe and follow the directions of 1st responders.
1316,727624706937872384,fireYMM2016,"What a helpless feeling, what a mess. #ymmfire #ymm Parents, brother, his wife and their kids all there."
1317,727624738395164672,fireYMM2016,"God Bless FMM . #ymmfire Here's to hoping everyone is safe, and some rain is brought your way..."
1318,727624765821718528,fireYMM2016,"Thinking of amazing, courageous first responders fighting #ymmfire Looking at those pictures, nothing but respect for those running into it."
1319,727624769655349249,fireYMM2016,Hoping everyone gets out safely and they can get this under control. So scary!! #ymm #ymmfire
1320,727624829705293824,fireYMM2016,"Hot, extremely dry and windy. Scary wildfire situation continues to unfold in Fort McMurray, AB. #ymmfire"
1321,727624846914420736,fireYMM2016,: Thinking of #fortmcmurray as they confront intense wildfires. Stay safe. #ymmfire
1322,727624893848690688,fireYMM2016,Oh yes! too! #ymmfire
1323,727624899578101760,fireYMM2016,: Download the app to stay informed on the wildfire in Fort McMurray. #ymmfire
1324,727624906612080640,fireYMM2016,"Stay safe and don't panic! I know it's scary but with patience, everyone will get to a safe place #ymmfire"
1325,727624909157863424,fireYMM2016,"better than CTV, I'll give you that. The reporters on the ground have been heroic #ymmfire"
1326,727624951969157120,fireYMM2016,#ymmfire I'm providing my buddy w more info from Twitter screenshots than he's able to get at his evacuation camp in #FtMac
1327,727624991110365185,fireYMM2016,Wish I knew how to rain dance - but all I can do is pray. #ymmfire
1328,727625016188145664,fireYMM2016,Any word from on how they're helping fight #ymmfire and evacuation? Cold Lake?
1329,727625036455018496,fireYMM2016,Seems like a reasonable time to suggest in addition to happy thoughts and prayers. #ymmfire
1330,727625190994280448,fireYMM2016,"Friends in Fort Mac, be safe, be smart &amp; let the 1st responders do their thing. If it doesn't have a heartbeat it can be replaced #ymmfire"
1331,727625218219511810,fireYMM2016,Thoughts and prayer for the families affected by the Fort McMurry wildfire. Please be safe! #ymmfire
