,tweetids,topics,cleanedtweets
485,390417967244005377,earthquakeBohol2013,: Scores dead in #Philippine 7.2 magnitude earthquake - #PrayForVisayas #Bohol
486,390421851177902080,earthquakeBohol2013,"#Earthquake 5 - 2km NE of Canmaya Diot, Philippines"
487,390423386276384768,earthquakeBohol2013,Philippines earthquake death toll rises to 144: A government official says the death toll from the 7.2-magnitu...
488,390423465972748289,earthquakeBohol2013,Philippines earthquake death toll rises to 144: A government official says the death toll from the 7.2-magnitu...
489,390426896909234176,earthquakeBohol2013,""": Death toll from Philippines quake at 107, more people missing """
490,390427110818340864,earthquakeBohol2013,Earthquake in the Philippines has reduced historic landmarks to rubble | (via )
491,390428494947053568,earthquakeBohol2013,: Earthquake in the Philippines has reduced historic landmarks to rubble | (via )
492,390428767581003776,earthquakeBohol2013,"Philippine quake damages historic churches: LOON, Philippines (AP) — The earthquake that struck the central Ph..."
493,390430575321821184,earthquakeBohol2013,sana wala na aftershocks! #PrayForVisayas
494,390431279977467904,earthquakeBohol2013,:(( heartbreaking news on earthquake #bohol #cebu; the poor are most vulnerable in these situations
495,390432311738515456,earthquakeBohol2013,Impassable roads hamper Philippines quake rescue efforts
496,390438276042989568,earthquakeBohol2013,"Death toll in #Cebu, #Bohol quake now 144 #earthquakePH"
497,390442478735618049,earthquakeBohol2013,I know that Papa God will always be there to protect us! We need to trust him. :) Let's have a bigger faith on him. #PrayForVisayas
498,390446492701704192,earthquakeBohol2013,️Haist #PrayForUs #PrayforBOHOL #ChocolateHills #2010 #Tour Before &amp; After !! #Lindol sa Lahat ng…
499,390451974673428480,earthquakeBohol2013,Death Toll Rises to 144 in Philippines Quake
500,390456370287218689,earthquakeBohol2013,": Swifties, Pray for the Philippines, about the earthquake yesterday and for the people affected there."
501,390466856051822592,earthquakeBohol2013,": THUNDERSTORM ADVISORY No.23 #VPRSD 9:08PM (16OCT'13) Expect thunderstorm over #Bohol (Bein Unido, Trinidad,... http://…"
502,390470094037323776,earthquakeBohol2013,BBC News - Quake brings down bell tower on oldest Philippine church #PrayForVisayas
503,390474506474496000,earthquakeBohol2013,: All my support to the families of the victims due to the terrible earthquake that hit central Philippines today.
504,390489933112418304,earthquakeBohol2013,"Cebu City, Philippines Magnitude 7.2 Earthquake October 15, 2013 captured by CCTV 3/32 MUST SEE!!!: via"
505,390490054730084352,earthquakeBohol2013,May the Lord protect the people here in Visayas..esp Bohol and Cebu...#PrayForVisayas..gudnyt Sleepyheads :D
506,390492730696413184,earthquakeBohol2013,A year ago at Baclayon Church Bohol.. :( #prayforbohol #PrayforCebu
507,390495029203984384,earthquakeBohol2013,11:11 everyone's safety. Especially to those who are affected by the earthquake. #PrayForVisayas
508,390495830307651584,earthquakeBohol2013,[122603204607898:] 100+ dead in Philippines quake: The death toll from the magnitude-7.1 earthquake in the ce...
509,390496086168596480,earthquakeBohol2013,100+ dead in Philippines quake: The death toll from the magnitude-7.1 earthquake in the central Philippines ro...
510,390502138520293376,earthquakeBohol2013,#prayforbohol #prayforcebu #Godisgood #goodnight
511,390502906082123776,earthquakeBohol2013,UPDATE: Typhoon And 7.2 Earthquake Hit Philippines 93 Dead Rising!!! | Prophecy
512,390506567730495488,earthquakeBohol2013,"Cebu City, Philippines Magnitude 7.2 Earthquake October 15, 2013 captured by CCTV 24/32 MUST SEE!!!: via"
513,390529539908325376,earthquakeBohol2013,Thankful my brother and Katherine are okay from the earthquake in three Philippines. #PraiseGod
514,390547508336013312,earthquakeBohol2013,: Powerful 7.2 Earthquake Strikes the Philippines : the aftermath [28 photos]
515,390554915451727872,earthquakeBohol2013,Philippines: UN agencies arriving to assist with post-quake relief effort
516,390561294975508480,earthquakeBohol2013,: 7.2 earthquake in the Philippines. My prayers go out to everyone who was affected by it.
517,390603472912928768,earthquakeBohol2013,Another aftershock to greet us good morning! #PrayForVisayas #visayasQuake
518,390605628793954304,earthquakeBohol2013,"still experiencing aftershocks until now, haven't slept yet :( #PrayForBohol"
519,390612851376676864,earthquakeBohol2013,#earthquake: M 4.9 - Pacific Ocean - West Philippines [Central Visayas] Panaytayon: Preliminary Earthquake Rep...
520,390640173090078720,earthquakeBohol2013,Earthquake diay to cya #PrayforVisayas
521,390643910214946817,earthquakeBohol2013,#Earthquake 7.2 tuesday 15 oct destroyed a lot of historical churches at #Bohol #Philipines [28 photos] RT
522,390663455650234368,earthquakeBohol2013,I woke up minutes before that strong aftershock occured. #PrayForVisayas
523,390675703022501888,earthquakeBohol2013,"Pls to those who read my tweets , RT pls po we super need help #rescuePH inabanga bohol . We don't ever recieve any relief goods"
524,390684943090610176,earthquakeBohol2013,: Sending my prayers for those who had been victimized by the earthquake in Philippines.
525,390687472251711488,earthquakeBohol2013,: Ito po ang mga pagkakataon na nasusubok ang mga Pilipino. Pero babangon po tayo. #PrayForVisayas
526,390708712182005760,earthquakeBohol2013,So there's an active volcano.. That explains the earthquake #PrayForBohol
527,390716656214753280,earthquakeBohol2013,KEEP caLm and be in GOD'S faith :))) ! #Cebu
528,390727158747758593,earthquakeBohol2013,": Another shaking. Residents now are starting to stay out of their houses. Short duration from d last one, 15m ago. #Cebu v…"
529,390727188099526656,earthquakeBohol2013,": God Bless po sa ating lahat, lalong lalo na sa mga taga-Bohol, dito sa #Cebu, at sa ibang lugar dito sa Visayas na may li…"
530,390747111039311872,earthquakeBohol2013,#PrayForVisayas #VisayasQuake
531,390748839096745984,earthquakeBohol2013,Posted by a friend. Need help ASAP. #earthquakePH #bohol
532,390754870526873600,earthquakeBohol2013,"More than 1,200 aftershocks in #bohol #bangonvisayas #halpbohol #prayforvisayas - God Bless you all and #StaySafe"
533,390760130158931968,earthquakeBohol2013,God Bless #Cebu!! Keep the faith :) #PrayForThePhilippines
534,390761287786852354,earthquakeBohol2013,: Thank you for speedily sending medical and rescue teams to #Bohol. here providing assistan…
535,390770104243212288,earthquakeBohol2013,": Typhoon in Luzon, Earthquake in Visayas, (Bohol, Cebu), War in Mindanao, Worst of all is CORRUPTION all over Philippines #…"
536,390787338630356992,earthquakeBohol2013,: Keep safe guys!! #PrayForCebu #PrayForBohol
537,390803927110660096,earthquakeBohol2013,": For now, we believe that the #Philippines' economic growth prospects remain unaffected by the Bohol earthquake."
538,390808113013862400,earthquakeBohol2013,Philippines struggles to deliver quake relief - - from
539,390812676407840770,earthquakeBohol2013,#PrayForBohol
540,390825204777500672,earthquakeBohol2013,"The October 15, 2013 M 7.1 earthquake near the city of Catigbian on Bohol Island, Philippines, occurred as the..."
541,390828769973243904,earthquakeBohol2013,: Pray for the Philippines #Bohol
542,390831689200459777,earthquakeBohol2013,: Philippines: UN agencies arriving to assist with post-quake relief effort
543,390834306416791552,earthquakeBohol2013,: Thank you Lord for teams' safe travels from the quake-affected areas in Bohol. #PrayForVisayas
544,390845777846624256,earthquakeBohol2013,Toll climbs in Philippines quake
545,390849317864357888,earthquakeBohol2013,Update: LDS missionaries ran to safety during quake in Philippines
546,390868808774475776,earthquakeBohol2013,"Very Strong Earthquake Mindanao, Philippines on October 15, 2013 | Earthquakes"
547,390897212592373760,earthquakeBohol2013,#hotnews: Toll climbs in Philippines quake #cnn
548,390915524919832576,earthquakeBohol2013,: Powerful earthquake strikes the #Philippines - photos of the aftermath of Tuesday's magnitude 7.2 quake
549,390927524852547584,earthquakeBohol2013,#Earthquake #Philippines – #engineering design right: #EarthquakePH
550,390954565501456384,earthquakeBohol2013,": R : CALL FOR HELP - BOHOL, PHILIPPINES EARTHQUAKE RELIEF Donations needed urgently to support relief and.. …"
551,390980821873463296,earthquakeBohol2013,: We continue to #PrayForVisayas and all the affected areas. Keep safe everyone! Godbless us! #FAITH #HOPE #LOVE
552,390994101014769665,earthquakeBohol2013,Earthquake News: Philippines Earthquake Video Captures Power Of Mother Nature - Huffington Post: Philippines E...
553,391026267136335872,earthquakeBohol2013,please pray for the Philippines earthquake...love you Shannen! Manila Loves you!!!!!!!!
554,391095007592988672,earthquakeBohol2013,"Pls. pray for Tubigon, Bohol and Cebu city in the Philippines. Earthquake 7.2 magnitude. -Stay positive Philippines no matter what!"
555,391099180938452992,earthquakeBohol2013,Yesterday DSWD Region VII Office! ツ #Volunteer #ReliefGoods #Repacking #Bohol #Earthquake
556,391100099473842176,earthquakeBohol2013,"Smangat! “: Osssshhhhhhhhhh Philippines earthquake response #Bohol #Cebu is calling, so hard to decide now. :(”"
557,391100573451169792,earthquakeBohol2013,: RT Let's help our brothers and sisters. Together we can make things happen. #Bohol #Ba…
558,391109385671696384,earthquakeBohol2013,": 4.6 earthquake, 5km E of Sagbayan, Philippines. Oct 18 15:24 at epicenter (24m ago, depth 21km)."
559,391120290849095680,earthquakeBohol2013,"(CNN) - The death toll from the magnitude-7.1 earthquake in the central Philippines rose Thursday to 161,..."
560,391120710279917569,earthquakeBohol2013,": Bohol #earthquake, #Philippines toll continues rising. Latest: 171 killed, 375 injured, 20 missing &amp;162 500 displaced"
561,391124380303888384,earthquakeBohol2013,Nakaka'freak every time mag shake ang ground. Just another strong shock a minute ago. :( #Cebu #Earthquake
562,391150594725269504,earthquakeBohol2013,Philippines Star &gt; 2 more bodies recovered in quake-hit provinces; deaths at 173
563,391152863834959873,earthquakeBohol2013,Toll climbs in Philippines quake
564,391154763850850304,earthquakeBohol2013,Just read reports on a quake in Philippines a church breaking down in cebu.. hope all is well dear ??
565,391159302099980289,earthquakeBohol2013,overjoyed with the support from colleagues and friends. first batch of relief goods will reach #Bohol tomorrow. still accepting donations.
566,391161520878411776,earthquakeBohol2013,": Aboitiz, Sharon donate P2M for quake victims: MANILA, Philippines - The Aboitiz group's corporate social devel... http:/…"
567,391184862184357888,earthquakeBohol2013,"Guys we badly need your help for the victims of 7.2 earthquake last tuesday in Bohol,Philippines.We need food,water,gasoline,and candles."
568,391234459829153794,earthquakeBohol2013,#INDUCTION Quake video shows nature's power: The bell tower of the oldest church in the Philippines... #INDUCTION
569,391248611402457089,earthquakeBohol2013,: Baby born in tent after mother treks through Philippines quake rubble &amp;
570,391252843430027264,earthquakeBohol2013,God Almighty RT “: Baby born in tent after mother treks through Philippines quake &amp; ”
571,391253984284901377,earthquakeBohol2013,: Death toll in Philippines earthquake jumps to 93.
572,391290961285758976,earthquakeBohol2013,You may help Bohol victims thru Red Cross Donate-a-Load. Just key in RED &lt;AMOUNT&gt; to 2899 for Globe &amp; 4143 for Smart. #Bohol
573,391330941374697473,earthquakeBohol2013,"#Earthquake M 4.5 - 12km E of El Pardo, Philippines: Time2013-10-18 17:09:06 UTC2013-10-19 01:09:06 +08:00 at ..."
574,391341565547134977,earthquakeBohol2013,: #PRAYFORCEBU #PRAYFORBOHOL #PRAYFORPHILIPPINES #tvpatrol live report #earthquakePH #ndrrmc
575,391358577647943680,earthquakeBohol2013,"NEAR Bohol but IN Bohol, Philippines.the town of Sagbayan-earthquake's center-wher Sagbayan United Methodist Church's located"
576,391383634420043776,earthquakeBohol2013,#FotoPeriodismo Powerful earthquake strikes the Philippines: A powerful 7.2 earthquake hit t... Via
577,391400822673641472,earthquakeBohol2013,"earthquake in the Philippines, hope my family is okkkk :(("
578,391452454551703552,earthquakeBohol2013,ATTN: #BAISANONS! #BaisanonsForBohol #StayStrongBohol #PrayForVisayas |
579,391460700561756162,earthquakeBohol2013,: #ReliefPH: Help people affected by the Visayas Earthquake. Here's how:
580,391478975169445888,earthquakeBohol2013,": THUNDERSTORM ADVISORY No.10#VPRSD 4:19PM (19OCT'13) Expect thunderstorm over #Bohol (Bilar, Loboc, Dimiao) &amp;... http:…"
581,391489599312117761,earthquakeBohol2013,Nakakalungkot. Nakakaawa talaga yung mga taga bohol :(( Sana makabangon sila agad. #prayforbohol #FailonNgayon
582,391501607617458176,earthquakeBohol2013,Here's how you can help the Visayas quake victims. Give generously as you possibly can. #ReliefPH…
583,391526328832253952,earthquakeBohol2013,that was kind of strong aftershock we got here in #Cebu
584,391538341314719745,earthquakeBohol2013,183 dead in Philippines quake: The death toll from the magnitude-7.1 earthquake in the central Philippines ros...
585,391538764968755200,earthquakeBohol2013,183 dead in Philippines quake: The death toll from the magnitude-7.1 earthquake in the central Philippines ros...
586,391538869826363392,earthquakeBohol2013,MNento 183 dead in Philippines quake: The death toll from the magnitude-7.1 earthquake in the central Philippi...
587,391539360543170560,earthquakeBohol2013,183 dead in Philippines quake: The death toll from the magnitude-7.1 earthquake in the central Philippines ros...
588,391540065177845760,earthquakeBohol2013,Death toll climbs to 183 in Philippines earthquake
589,391540522352783360,earthquakeBohol2013,183 dead in Philippines quake: The death toll from the magnitude-7.1 earthquake in the central Philippines ros...
590,391564195021336576,earthquakeBohol2013,Philippines quake toll rises to 183 ...
591,391606733665099777,earthquakeBohol2013,183 now dead in Philippines quake
592,391606809149972480,earthquakeBohol2013,183 now dead in Philippines quake: The death toll from the magnitude-7.1 earth...
593,391676069691940864,earthquakeBohol2013,Another quake shook Bohol and Cebu. Stay safe people of Bohol and Cebu! Have a blessed Sunday!! #BangonSugBohol #Cebu #Bohol #PrayForVisayas
594,391677764178554880,earthquakeBohol2013,"#Philippines: Over 1,900 aftershocks recorded so far after 7.2 magnitude #earthquake | The Philippine Star -"
595,391679752295026688,earthquakeBohol2013,"Earthquake: 2013-10-20 05:30HKT M5.3 [9.6N,124.0E] in Mindanao, Philippines"
596,391716876092329984,earthquakeBohol2013,: #prayforVisayas
597,391717731713560576,earthquakeBohol2013,": Tremor felt in #Cebu at 6:38am was M4, with a depth of 6km, 36km still NE of Tagbilaran, #Bohol. #earthquakePH"
598,391721426895392769,earthquakeBohol2013,: God Bless #Philippines #pray for #Cebu Bohol #TheRealUNLI for #Android Sino c Angel Locsin The Legal Wife Have Blessed Sunda…
599,391734127260880896,earthquakeBohol2013,: Reign Lord Jesus in the hearts of my kakabayans in #Bohol &amp; #Cebu ! #GodBlessThePhilippines #prayforVisayas #24Oras #Ba…
600,391808236409466881,earthquakeBohol2013,"#Earthquake M 4.9 - 8km SW of Bagacay, Philippines: DYFI? - VTime2013-10-19 20:40:42 UTC2013-10-20 04:40:42 +0..."
601,391816675344932864,earthquakeBohol2013,#Cebu Gov. Hilario Davide said all public schools in Cebu Province will also resume on Nov. 4. #earthquakePH |
602,391818206265868288,earthquakeBohol2013,": Mayor Rama: Classes in all levels in private &amp; public schools in #Cebu City will resume on Nov. 4, Monday. #walangpasok …"
603,391823826637828096,earthquakeBohol2013,"MASSIVE 7.1 EARTHQUAKE DESTROYS PARTS OF CEBU &amp; BOHOL, PHILIPPINES. | Watch:"
604,391839685317632000,earthquakeBohol2013,And yet another aftershock or was that an earthquake? #Cebu
605,391877232706064385,earthquakeBohol2013,#PrayForCebu #PrayForBohol ang epicenter baaaaaaa :((((((
606,391945704715079681,earthquakeBohol2013,Before you sleep. Goodnight xox ;-) #prayforcebu #prayforbohol #angelofGod
607,391947709617164288,earthquakeBohol2013,Stay safe everyone #earthquakePH #cebu #bohol #aegisites
608,391975421375287296,earthquakeBohol2013,": "": Prayers go out to the people affected by the earthquake that hit the Philippines today"" prayers for sure...was…"
609,391995818275639298,earthquakeBohol2013,[DOST-PAGASA] THUNDERSTORM ADVISORY No.9 #VPRSD 11:41PM (20OCT'13) Expect thunderstorm over #Cebu (Balamaban...
610,392028814874005505,earthquakeBohol2013,: Good Evening.. Sana di magkatotoo yung balita.. sawang sawa na kami sa #AfterShocks... #PrayForVisayas..
611,392052202287534080,earthquakeBohol2013,8.0 Magnitude Earthquake To Hit Cebu Philippines: Hoax Text Message Circulates: The story of an 8... #DailyPostal
612,392057621320302593,earthquakeBohol2013,"PAGASA: THUNDERSTORM ADVISORY No.6 #VPRSD 6:35AM (21OCT'13) Thunderstorm affecting over #Bohol (Calape, San Isid..."
613,392069424112361472,earthquakeBohol2013,": 5.3 earthquake, 3km NE of Balilihan, Philippines. Oct 21 07:03 at epicenter (15m ago, depth 20km)."
614,392083403719585792,earthquakeBohol2013,": "": #PrayForVisayas """
615,392116811350564864,earthquakeBohol2013,#PRAYFORVISAYAS Earthquake n nmn.
616,392138529456672768,earthquakeBohol2013,Tragic pictures of Philippines quake survivor woes:
617,392141612291080192,earthquakeBohol2013,On my way to Bohol. #PrayforBohol
618,392149782791073792,earthquakeBohol2013,: My prayers go out to all of the victims that were affected in the #Bohol #earthquakePH... #ManatilingMalakas
619,392158095868436480,earthquakeBohol2013,: #ReliefPH and rehab efforts for areas affected by #earthquakePH are ongoing. Click on this link for updates:
620,392163317806272512,earthquakeBohol2013,"PAGASA: THUNDERSTORM ADVISORY No.11 #VPRSD 1:30PM (21OCT'13) Expect thunderstorm over #Bohol(Dagohoy, Pilar) an..."
621,392171471520284672,earthquakeBohol2013,": ""Piso mo, hospital ko"" program launched to rebuild #CCMC. Donations may be deposited through #Cebu City's BDO account: 0…"
622,392201997681577984,earthquakeBohol2013,"EarthQuake Update: M 4.7 - 283km SSW of Maitum, Philippines: DYFI? - ITime2013-10-21 07:09:58 UTC2013-10-21 15..."
623,392243894588813312,earthquakeBohol2013,: Almost a week on from 7.2 #earthquakePH is scaling up relief response in #bohol http:/…
624,392261795856936960,earthquakeBohol2013,"PIA | #Relief efforts for earthquake victims in #Bohol, #Cebu continue -"
625,392309376058261505,earthquakeBohol2013,"Massive deadly earthquake in Bohol, Philippines on October 15 2013 – Part 2"
626,392374056399679488,earthquakeBohol2013,dont kill my vibe its my fav tweet. And ya my friend was in a 7.2 magnitude earthquake in Philippines
627,392376757556224000,earthquakeBohol2013,"Excuse me, hotshot! Would you like to donate to the victims of earthquake in the Philippines? .Thanks!"
628,392417454884151298,earthquakeBohol2013,Help the victims of the deadly earthquake that struck #Cebu and #Bohol by donating to . Make your gift today. #Philippines
629,392437981790760961,earthquakeBohol2013,Nichkhun and Sandara Send Their Prayers to the Victims of the Earthquake in the Philippines Read more:
630,392459146269696002,earthquakeBohol2013,thank you so much for the prayers for the victims of earthquake in philippines. We love you pope :)
631,392537739133845504,earthquakeBohol2013,: #BOHOL Shout out! Any one in the Cubao area that can go to Araneta Coliseum and help pack and label tarpaulins... http:/…
632,392643880182509568,earthquakeBohol2013,: #EarthquakePH #ReliefPH #AbagSugBohol Soliman says quake-affected Bohol residents who have not been given relief...
633,392728424751456256,earthquakeBohol2013,: Aftershock experience at 2:42am #Cebu #LapuLapu
634,392736683344420864,earthquakeBohol2013,": 5.2 earthquake, 6km E of Canmaya Diot, Philippines. Oct 23 02:42 at epicenter (15m ago, depth 62km)."
635,392748888773230592,earthquakeBohol2013,#inquirer Quake death toll hits 195: The death toll in the Oct. 15 earthquake ... #pinoy #philippines
636,392782338364805120,earthquakeBohol2013,": AHORA - #Sismo de M 5.0, 56km ESE of Sarangani, Philippines #jishin #quake"
637,392907689316982785,earthquakeBohol2013,: #prayforVisayas
638,392982691874107392,earthquakeBohol2013,Philippines Still Licking Her Wounds After Earthquake | Watch:
639,392990073849122816,earthquakeBohol2013,#BangonBohol #BangonPilipinas #PrayForBohol bangonphilippines
640,392994704339369984,earthquakeBohol2013,Going to #Cebu this Saturday to collect relief goods for #Bohol!So excited to see everyone &amp; to help put others in the process! #BangonBohol
641,393332756840599553,earthquakeBohol2013,"4.7 earthquake! Thu Oct 24 01:36:31 CDT 2013 near 4km SSW of La Paz, Philippines"
642,393346233173291008,earthquakeBohol2013,The #reliefPH and rehab efforts in areas affected by the #earthquakePH continue. Updates here:
643,393567692390555648,earthquakeBohol2013,#BangonSugbohol #earthquakePH The #Cebu provincial government will give financial assistance ...
644,393583312003817472,earthquakeBohol2013,": Yesterday, the President was in Bohol overseeing #reliefPH and rehab for #earthquakePH-affected areas. Photos:"
645,393604572926590976,earthquakeBohol2013,": At least 82 dead, churches destroyed as 7.2 earthquake hits Philippines via"
